Employee_ID,Name,Age,Gender,Department,Education_Level,Join_Date,Training_Program,Training_Date,Training_Attended,Pre_Training_Score,Post_Training_Score,Manager_Feedback_Score,Peer_Feedback_Score
769eb31c-2683-4a4c-8133-25f1e76032c3,Jenna Harding,,M,Finance,Diploma,09/01/2025,Leadership,24/12/2026,A,0,65,5,5
4462ecae-0cce-469b-a2a8-d37daa2223a9,Henry Reeves,,MALE,Support,Masters,28/04/2024,Leadership,18/08/2025,P,0,,1,1
ca4514d1-16a3-4e4e-8a5c-4c4ae79bd439,Ashley Simmons,46,Male,Finance,Bachelors,19/06/2022,Communication,20/01/2025,Absent,66,,2,2
3f843c8f-a46f-47b5-8d45-e921e64b5523,Duane English,35,FEMALE,Sales,Masters,20/06/2024,Cloud Computing,20/01/2027,Absent,0,0,3,3
b90db373-5553-4a05-b960-a10e8ee56246,Brian Galvan,41,MALE,Finance,None,20/12/2024,Leadership,27/03/2025,Present,60,25,1,1
a89c0d28-ce08-415a-9be6-fc7fcc40d3a5,Jennifer Carter,,MALE,HR,None,17/03/2025,Excel,28/07/2025,No,,51,1,1
6bf01ba6-ed1d-4817-9ad0-afdce2801ef0,Diane Bishop,43,M,Sales,Bachelors,25/08/2020,Leadership,08/08/2022,Present,61,,5,5
43cbfd06-b869-4e43-bfa7-d9548bfafb8c,Jessica Baker,,FEMALE,Sales,Diploma,13/07/2023,Leadership,02/03/2026,P,80,,3,3
71a67925-1094-4b53-a6d5-1dc14ff90831,Justin Garcia,29,FEMALE,Engineering,Diploma,13/08/2024,Excel,06/08/2025,P,32,0,0,0
5b06b98e-eef4-44a3-bb31-a55f28e9209e,Dana Mccoy,54,M,HR,PhD,23/06/2021,Communication,08/08/2022,A,0,,4,4
00167fac-2003-481e-8bf5-4fa88ae91f31,Laura Clarke,23,M,HR,Diploma,10/08/2022,Project Management,20/02/2023,P,,,4,4
885f40aa-666e-4491-88dc-fe094413377b,Crystal Williams,50,Male,Finance,Masters,25/02/2022,Leadership,18/08/2022,Yes,79,,1,1
652b1328-422f-403e-bc29-c667233089c9,William Mullins,52,F,Support,Bachelors,22/12/2023,Communication,24/04/2026,Present,,59,,
6cc73151-1172-44f7-9364-5e439a18e6bb,Roy Davis,,Male,HR,None,20/01/2024,Python,14/08/2025,No,0,,2,2
1cea0ac0-d466-4946-bfab-82a036e65004,Nicole Hardy,,F,Support,None,22/11/2020,Excel,11/02/2021,Absent,77,0,2,2
998549bc-fcb4-4e27-8167-dc84a9432abd,Carla Hoover,,F,HR,Masters,23/04/2023,Leadership,22/09/2025,A,0,46,1,1
3b8ee0e0-1ba3-4c18-a84a-05d0b6f8dba9,Nathan Kline,,Female,Support,None,02/01/2022,Excel,05/06/2023,A,0,,0,0
0b35e0a1-3fa5-499f-bb23-a4b72fc3bb1c,Erica Dixon,,FEMALE,Engineering,Diploma,04/03/2023,Project Management,11/12/2024,No,,0,5,5
b348f0fe-d47e-4b90-879e-46ae551b7d7f,Christopher Knox,33,MALE,HR,PhD,03/09/2023,Communication,08/11/2024,P,,0,2,2
25076d01-7edf-4d61-8d55-a67cc01f39a6,Luis Patterson,,Female,Sales,Diploma,20/08/2022,Project Management,09/03/2024,Present,0,,5,5
4a05e06d-b26f-4bb2-b178-bdbbdf7facac,Richard Butler,,F,Finance,Bachelors,14/07/2020,Project Management,03/05/2021,A,0,,3,3
7bf7202e-bd86-41ab-816f-5ca37854f2ce,Tara Jones,,Male,Sales,Bachelors,20/10/2020,Communication,16/11/2022,Yes,53,,3,3
98343ead-4239-413e-b33f-f435207479d2,Nicole Mccoy,,MALE,Marketing,Masters,26/08/2024,Leadership,28/04/2025,No,42,,,
babf9447-e855-4690-b4d8-57458a81b778,James Whitaker,,MALE,Finance,Diploma,30/11/2024,Cloud Computing,14/04/2025,Present,82,74,1,1
715eae42-1461-40d8-8580-ee8618ce5087,Jose Carney,,Male,HR,PhD,02/07/2021,Cloud Computing,28/09/2021,A,0,49,2,2
2f49056a-9f5f-4623-9392-1935d6f8d94c,Lori Valentine,49,Female,Sales,Masters,11/03/2022,Communication,28/04/2023,Present,0,0,1,1
89d4d409-a9c5-4ff9-9dd0-db9c6c1452b4,Suzanne Hale,39,MALE,Finance,PhD,28/11/2024,Excel,21/03/2027,Present,,89,1,1
8caf728a-9e58-48b6-b24c-77826554f48c,Timothy James,23,Male,Finance,Masters,19/03/2025,Excel,24/09/2027,Present,0,21,4,4
171da14d-dde2-4a23-a47c-666ab04dee79,Kevin Werner,,F,Marketing,PhD,03/12/2022,Python,27/10/2023,A,93,,2,2
2280229d-9d1b-40f5-9fc6-1eb31c534b87,Meghan Brown,,Female,Sales,Bachelors,07/09/2020,Cloud Computing,19/03/2021,Absent,92,,0,0
b26dfebe-3f13-474a-9c7f-35cefea39cb1,Stacy Williams,,Male,Support,None,30/04/2024,Communication,20/02/2025,No,97,,3,3
6c27ca62-141f-4b4c-b977-93611204a9d9,Amy Wall,53,FEMALE,Engineering,Masters,25/03/2021,Cloud Computing,11/04/2023,Present,69,0,0,0
ceb89364-8e24-4b1d-8573-6b1cc0b15ca3,Jason Wright,,Male,Marketing,Diploma,02/11/2024,Project Management,19/01/2025,A,,62,0,0
4289281d-944a-46a6-83c1-4496199a2509,Kyle Gray,,Female,Sales,Diploma,02/05/2021,Python,08/09/2022,Yes,0,67,5,5
a7f3cf5c-9818-43c7-8657-894f0c953522,Elizabeth Taylor,,M,Engineering,Diploma,30/04/2020,Project Management,05/09/2021,A,,22,5,5
2dce3207-400e-4540-9492-ba69f8a5764a,Thomas Lutz,28,FEMALE,Engineering,Masters,10/10/2024,Communication,24/12/2024,Present,,0,,
dc8f79c8-bd95-4829-a72c-f300c917a68e,Jessica Jimenez,58,FEMALE,Marketing,Masters,06/08/2022,Communication,08/10/2022,P,44,46,5,5
431b011f-6f90-49af-8a07-906e53ae0bce,Robert Velazquez,44,Male,Marketing,PhD,09/09/2020,Project Management,15/10/2020,P,64,0,2,2
7d728f73-5d3b-44ac-9d7c-54856c707048,Gina Stafford,,MALE,Support,Bachelors,10/12/2022,Communication,02/07/2025,A,0,0,3,3
4efb4227-f3f7-4d69-8853-05f9735bea93,Traci Lee,34,Female,Marketing,PhD,14/02/2025,Communication,01/01/2026,A,0,74,2,2
6cd6b9e1-0765-4c22-9bcd-e988ce25d281,Scott Wood,44,Male,Marketing,PhD,28/07/2024,Python,03/09/2024,Present,0,,1,1
217c82b1-c884-4ac6-a19a-4805e03a0ab6,Cathy Barnes,,FEMALE,Sales,None,15/09/2023,Communication,21/12/2025,Present,35,,5,5
a1f3a5bc-6580-44de-9bc0-04500ddf8da3,Lee Perez,,FEMALE,HR,PhD,22/09/2022,Communication,07/12/2023,Present,,0,4,4
acde5588-ee92-4236-b1dd-ecb702580dcb,Scott Wilson,27,F,HR,None,20/09/2020,Leadership,22/12/2022,Yes,36,,,
c314d41c-f699-434e-ae58-e57a4b4af20d,Jessica Keith,,Female,Support,Diploma,23/07/2021,Communication,07/11/2021,A,,60,1,1
c388fb0e-2263-416c-a6b7-68bd4f848c31,Austin Johnson,,F,Engineering,Masters,18/04/2024,Project Management,01/04/2026,Present,,,,
fbc6423e-b58a-4321-87eb-11722d47d84c,Jaime Compton,22,MALE,Support,None,08/12/2020,Python,15/04/2023,P,,27,1,1
888d7c51-404e-4634-b4e0-270ed0b68d02,Margaret Holder,44,M,HR,Bachelors,18/07/2024,Python,03/02/2025,Present,54,37,1,1
896f07e5-fabb-4975-a789-3317c2afaa5f,John Black,37,FEMALE,Finance,Diploma,26/04/2020,Cloud Computing,11/01/2022,A,,0,3,3
fddbeb80-7e99-4b58-b601-efce7b2ff249,Christina Miller,38,Female,Engineering,None,20/08/2023,Cloud Computing,26/01/2024,Absent,0,0,,
5bbdcdb6-f117-4ec0-a1ea-1d2e98744952,Richard Smith,59,MALE,Engineering,PhD,07/03/2025,Cloud Computing,16/11/2027,A,83,,1,1
b7e11681-fe84-40fe-a289-767172349df0,Dennis Martin,34,Female,Marketing,None,03/08/2022,Cloud Computing,12/06/2024,Yes,,,5,5
1c6472c8-bafe-40d2-a5b3-cc2e137de405,Amy Rice,,F,Support,None,18/11/2023,Project Management,29/05/2026,P,,0,1,1
7a8d8320-e26e-450f-827d-2696bc443508,Jeffrey Horton,44,MALE,Sales,Masters,18/03/2022,Python,24/03/2023,No,0,81,0,0
0c4fde2e-8844-476d-80a7-b490ddcc48a5,Gregory Fuentes,,F,Finance,Masters,19/07/2023,Project Management,05/10/2024,Yes,,59,1,1
f2af577d-43c5-47a4-bbc0-2c385e55bd48,Emily Martinez,,Male,Sales,Diploma,13/09/2021,Communication,13/03/2024,Yes,40,,0,0
80e2ee40-3b89-4988-804d-3ccab1d8ea69,David Robles,,MALE,Support,Diploma,03/01/2025,Communication,10/02/2025,P,77,,5,5
f1cf851b-ad02-44a0-880c-28ad0c11f642,Eric Richardson,33,Male,Marketing,Masters,19/07/2022,Communication,27/02/2023,P,,0,3,3
deafd27f-2548-4b37-bd61-676d56aa814e,Spencer Rodriguez,,F,Marketing,Diploma,28/03/2024,Leadership,23/10/2024,Absent,,,0,0
fc16f82a-b682-4487-af45-88c3277747dc,Randy Mendez,,F,Marketing,Masters,29/11/2021,Leadership,26/07/2024,A,0,25,3,3
bbc2b67c-9eec-4868-b0a9-68a6aea2d49e,Angela Gonzales,25,FEMALE,Marketing,Masters,11/06/2024,Python,15/07/2026,Absent,0,42,1,1
aa1c8b53-3e2e-4201-b4ce-c306c39fcfb3,Martin Newton,27,FEMALE,Marketing,Diploma,26/08/2023,Leadership,07/03/2024,No,,0,4,4
de1bad90-310e-4aed-87dc-4a0c2b72d694,Kimberly Cohen,,F,HR,Diploma,05/06/2024,Leadership,29/11/2024,No,73,,,
b6d6e920-5a87-4212-b988-16f2e5d23d41,Joshua Solis,,Male,Engineering,None,19/11/2020,Python,29/05/2023,Absent,79,,3,3
f65a5aa3-6314-4fcc-88b6-b9a29b5358d4,Andrew Murphy,49,Female,Support,Bachelors,02/11/2020,Communication,08/02/2022,Absent,72,0,0,0
fe8c686a-9bdf-4c67-a2f9-11de087fcdef,Crystal Ball,40,F,HR,Masters,01/12/2021,Communication,16/08/2024,No,,,3,3
9fc6ea49-444a-4b9a-a513-56e1d46a1235,Erin Perez,,Female,Finance,Diploma,17/07/2024,Project Management,23/02/2027,A,,,1,1
ebbbae74-db9b-4d43-8927-d2fc030653e0,Rachel Yang,49,M,Sales,PhD,12/11/2022,Communication,14/06/2025,Yes,,74,1,1
6576796d-df61-4be1-b714-6c4411b21524,Jonathan Palmer,,Male,Engineering,Diploma,23/08/2024,Cloud Computing,19/01/2026,Yes,92,,3,3
fd28750f-5868-4a1b-accb-cb41d7b205e5,David Rangel,40,F,HR,PhD,01/11/2020,Python,15/11/2022,Present,83,,2,2
0db1565d-6d70-499e-830b-105742fbacf1,Christine Nichols,,FEMALE,HR,Diploma,28/04/2023,Cloud Computing,15/05/2024,Present,,0,3,3
9a4ef6fc-79a0-4727-90e2-9558b03d3665,Joanna Mueller,,FEMALE,Sales,Bachelors,05/05/2023,Python,16/06/2024,No,79,0,4,4
a6a21998-afad-438e-a44c-26d403fc5e6c,Rebecca Caldwell,26,Male,Sales,PhD,05/03/2021,Communication,22/06/2022,Yes,0,,3,3
25a744a7-1f92-4dc9-9883-7e3ea4c634ce,Toni Hunt,,MALE,HR,Masters,25/04/2022,Python,22/06/2024,Yes,97,0,2,2
62d0abcd-bc3f-412e-89f3-2a99dfc735f8,Laura Coleman,,MALE,Finance,Bachelors,09/06/2022,Python,15/09/2024,A,0,,5,5
27ae500a-c6c2-42be-83b5-c73d8716f0b3,Pamela George,,Female,Finance,Bachelors,02/04/2025,Excel,15/12/2025,No,68,,5,5
7b3299df-5083-4557-bc3b-8f4dfe42db8f,Brandi Mendoza,,M,Finance,Diploma,13/11/2022,Communication,24/04/2025,No,69,0,0,0
23352f7f-ae57-427f-b30c-ce0ed6f99298,David Patrick,,MALE,HR,Bachelors,07/08/2022,Cloud Computing,09/04/2025,P,0,0,0,0
b5e18851-619f-4688-b6a8-6371bf693365,Derek Conway,,MALE,Marketing,None,11/11/2024,Leadership,14/01/2025,Present,,62,2,2
73146dae-97a7-4f9d-b9f4-4feba61109cf,David Bradley,,Male,HR,Masters,31/12/2024,Python,14/01/2027,A,74,63,0,0
fc3e9ed1-1cdb-4909-b9cd-1b1826a4850d,Krista Johnson,,FEMALE,Sales,Masters,21/02/2021,Communication,11/11/2021,Present,,0,4,4
35c87983-910b-47f9-a1ae-25a6f1966b21,Ms. Kayla Williams,52,FEMALE,Marketing,Masters,08/08/2021,Project Management,11/04/2022,Absent,,0,4,4
2af3d7cd-364b-4aa2-ac93-53cd8e9a8e72,Andrew Wilson,,FEMALE,Support,None,08/03/2025,Excel,24/01/2027,P,0,0,1,1
008a7385-e393-4f65-acfc-95d73ae28de8,Michael Cruz,,Female,Sales,Diploma,03/11/2021,Communication,07/08/2023,P,0,0,1,1
e8f86e43-0b99-4908-9d57-5d6961208478,Ryan Carlson,,Male,Support,PhD,16/12/2023,Project Management,08/10/2025,P,0,0,5,5
7b18c0a5-ad3e-4705-8d52-5f9feb67a72c,Barbara Kelley,51,M,Support,None,04/01/2025,Excel,24/06/2025,No,0,0,1,1
cbfefd65-623b-4463-9f67-63a630794bd3,Antonio Ramsey,47,Female,Engineering,Bachelors,11/10/2022,Excel,19/11/2024,Absent,0,,4,4
a65e4003-51bf-4361-adb5-db914a13b17c,Tony Lawrence,59,FEMALE,Sales,Bachelors,20/12/2024,Project Management,03/08/2025,Yes,88,82,5,5
6bcfd76f-46bf-438b-bb8a-e091c9425b82,Pamela Pierce,42,Female,Finance,Bachelors,01/09/2020,Excel,29/04/2022,No,0,,,
689e77e5-4f30-4094-909a-c91f31eab1f4,Leah Collier,,Female,Engineering,Masters,10/06/2021,Project Management,27/03/2023,No,0,50,4,4
bbbbdbd1-32d4-4c82-80ef-337708ed3047,Alice Conley,41,Male,HR,PhD,04/02/2021,Cloud Computing,25/01/2023,Yes,,,3,3
5ebc23bf-00e5-4baf-aeb0-6b1eea7eee0b,Diana Rivera,,Female,Engineering,PhD,15/09/2023,Python,19/06/2025,Yes,87,54,5,5
54d71e4a-1314-4627-9586-ff5070024916,Michael Graham,39,Male,Support,Masters,29/06/2023,Project Management,22/02/2025,No,,88,,
12e63e97-178f-4dd7-84c7-b9766c0d8d97,Matthew Hendricks,,MALE,Finance,PhD,01/08/2023,Project Management,28/10/2024,Absent,,0,0,0
171da81d-b57e-426c-9627-999ade14b989,Stephanie Bender,,MALE,HR,None,23/10/2022,Project Management,24/04/2025,No,0,85,1,1
8aa9d39a-726f-46fd-8ec9-8bf10067eaa6,James Meyers,24,F,Engineering,None,31/08/2022,Communication,01/09/2023,A,,,4,4
0abdbcd1-782c-4fec-9e5d-78a1c5bdb495,Alexis Mejia,54,FEMALE,Support,Bachelors,21/07/2022,Excel,05/02/2025,Absent,71,87,1,1
33ca11ee-8c59-4d00-ab70-d4d56e0db295,Charles Ferguson,,M,Sales,PhD,02/12/2021,Leadership,08/09/2023,No,,0,5,5
28c840b1-67be-426e-9f30-418c9089bcfd,Jimmy Smith,58,MALE,Support,Diploma,03/02/2025,Project Management,06/08/2026,P,31,0,3,3
8e300e9c-8edb-4ef1-aef6-84198a393869,Madison Wilson,,Male,Marketing,Diploma,04/04/2022,Excel,06/05/2022,A,36,91,5,5
a40e0199-a910-4002-ae9f-f41dfeb8bf0b,Mr. Jackson Watson,37,F,Engineering,Masters,06/10/2024,Excel,02/05/2026,Absent,,54,1,1
d8095e6d-741a-42c2-9cee-f79c2e3c7679,Jesse Bennett,,M,Sales,Diploma,30/11/2023,Leadership,27/11/2024,Present,42,0,4,4
16440645-f17a-4355-85b3-f11620629446,Stanley Gallagher,,Female,Finance,None,12/04/2022,Leadership,19/12/2024,Yes,31,,3,3
a18d218d-f6a0-401f-9969-c458745d8729,Kristin Salas,,FEMALE,Finance,Diploma,25/04/2023,Project Management,31/05/2024,Present,0,0,2,2
1423040d-fa4f-466c-8d7f-6dfb03c2e3e5,Abigail Acevedo,40,F,HR,Masters,02/07/2023,Project Management,18/09/2025,P,,65,2,2
f0d4ad0c-23a2-4fe4-af3c-fc8f5e58e27a,Joel Rogers,54,MALE,Sales,Diploma,16/02/2025,Python,03/03/2027,P,22,0,3,3
75e7f531-1e26-4c3d-b514-083ef8b53c16,Mr. Brandon Adkins,56,Male,HR,None,09/12/2022,Excel,13/10/2023,A,0,,5,5
2f542dc6-9a24-4eb8-a295-b0414bfaf1db,Anne Chambers,31,Female,Marketing,Diploma,02/06/2024,Leadership,18/02/2027,A,,0,4,4
9bca0ac2-1786-44b7-87c3-c3cc250801c0,Jennifer Taylor,26,M,Sales,PhD,15/12/2024,Cloud Computing,09/07/2026,A,42,,5,5
9a68990e-2412-447e-a9a7-f0412d519614,Felicia Matthews,33,F,Sales,None,13/07/2022,Communication,18/02/2023,Present,,70,4,4
e1b340ee-b506-4a35-8fa8-5cc80dab4428,Stacey Le MD,,Female,Marketing,PhD,01/02/2024,Excel,09/06/2025,Yes,0,0,5,5
58bb8712-8db5-475f-92c4-47bd1af0bb95,Jacqueline Bass,57,Female,HR,None,21/05/2021,Project Management,12/01/2024,A,0,,0,0
817bf3ce-c78d-4642-af63-def851a76445,Ryan Thomas,,F,Engineering,PhD,25/08/2020,Leadership,21/09/2022,Absent,0,42,5,5
b5d6a793-0003-4d3e-949b-f21a7f37c8f7,Teresa Williams,38,Male,HR,Masters,22/05/2023,Cloud Computing,07/12/2024,Yes,0,30,0,0
e6028d06-b441-4695-ace3-21fd3834e80b,Donald Brown,22,M,HR,Bachelors,30/08/2023,Project Management,05/02/2024,No,,0,1,1
47483ec1-22d1-45fa-93c8-acca3615ede4,Julie Thompson,41,Male,HR,None,22/09/2021,Leadership,02/11/2023,Absent,58,22,1,1
53fe40e3-9c6c-4c4e-8f5b-8149eb67212a,Stacey Ramirez,42,MALE,Sales,Diploma,26/08/2021,Communication,07/03/2023,Present,0,,4,4
a6e62c01-8529-474f-bc48-13d916c60b3d,Ruth White,,Female,Support,Masters,05/10/2020,Python,25/08/2022,Present,0,39,,
17101a77-3d88-4b62-b3df-2a11b79257a3,Jason Price,36,FEMALE,Finance,Diploma,29/06/2022,Excel,11/01/2024,Yes,0,0,3,3
c5bde81d-cb7a-4831-ae65-3bb6ec981b8e,John Brown,58,MALE,HR,Diploma,16/11/2024,Cloud Computing,01/07/2027,Absent,20,0,2,2
b2b11b81-a438-4f8a-8ffd-43cff1668e89,Amy Wilson,,F,Engineering,None,03/04/2023,Excel,10/05/2024,Yes,,0,1,1
2d916caf-9c44-4194-8043-384af9878ca6,Stacey Rodriguez,40,M,Marketing,PhD,06/06/2023,Excel,28/01/2026,P,0,,0,0
14b3f352-6d6a-43cb-af99-180750a2c011,Amanda Cox,,MALE,Sales,PhD,30/12/2020,Excel,16/09/2021,Present,21,,,
22dba981-91cb-47c7-9220-f7040da124c5,Andrew Jones,,M,Engineering,Masters,05/01/2024,Excel,25/06/2025,Present,0,42,2,2
03c3c30d-ae34-4b14-905c-698697f9580e,John Escobar,59,FEMALE,Marketing,None,04/12/2023,Excel,01/06/2024,Absent,,25,0,0
c9035d4c-92f1-43d0-8111-f0f3e093e2cf,Michael Lyons,,M,Finance,PhD,01/01/2021,Cloud Computing,02/12/2021,Yes,,,0,0
cc259a1b-240e-4222-a557-1020cf8be199,Julie Watkins,48,Female,HR,Bachelors,13/03/2022,Leadership,08/05/2022,No,,61,5,5
69810678-db82-467d-9d7e-0ae6369d5ad4,Kurt Ramirez,52,MALE,Sales,PhD,20/02/2025,Leadership,27/05/2027,A,0,0,1,1
d619e0ce-69d5-4df5-9d95-cdeac417fe56,Tina Mcguire,,Female,HR,Bachelors,13/04/2024,Cloud Computing,10/01/2026,Present,,85,3,3
7960e810-fa37-4989-a429-0112ecfa60c9,Eric Ryan,27,M,Finance,PhD,23/08/2024,Python,09/09/2025,No,,66,,
c6009101-b9b0-499e-8540-4be9e6d59568,David Williams,,F,Engineering,Bachelors,29/01/2022,Python,06/11/2023,Present,95,0,4,4
9c5bad2e-a9fb-4b54-8fbd-2cfdc651a34f,Michael Jones,,Male,Marketing,None,04/04/2023,Project Management,17/03/2024,Yes,39,0,3,3
c89eb2f2-e1b3-49d1-b887-ac21369d2be1,Heather Scott,,Female,Support,Bachelors,16/10/2022,Communication,09/12/2022,Yes,0,,5,5
26c118f2-eb1c-4430-9f11-4270565f8687,Antonio Atkins,,FEMALE,Sales,Bachelors,28/04/2022,Communication,27/04/2024,A,61,0,,
6de46fed-bece-4286-89f6-84396f77cc54,Kevin Robinson,,MALE,Sales,Masters,27/11/2024,Communication,08/12/2025,No,,73,4,4
8abcb652-ee52-4b7b-8cb0-fe85e4184c38,Kimberly Ponce,,M,HR,Bachelors,27/05/2022,Cloud Computing,16/01/2023,Yes,,82,2,2
ebcfa81a-61f3-4780-ba54-79eaccda08bf,Dr. Tracy Evans,,Male,Sales,Masters,20/12/2022,Leadership,19/06/2024,No,0,98,5,5
5580885a-54b2-49cd-8c24-8f008a4a07e1,Robert Mcintosh,40,Male,Engineering,Masters,09/06/2021,Project Management,13/01/2023,Absent,,32,0,0
9eb01a8e-72f0-490d-9c2f-e99664baaea1,Bobby Woodward,43,M,Marketing,Diploma,09/09/2020,Communication,17/09/2021,Absent,35,0,5,5
baabf7ec-2eca-49b7-9087-ba7334bbc278,Linda Fernandez,32,Male,HR,Masters,15/08/2021,Cloud Computing,31/10/2022,A,,,4,4
1b6d8927-5315-4e9a-8402-4764e6fe01cc,Mark Collins,52,FEMALE,Support,Masters,06/02/2023,Project Management,14/03/2024,Absent,,,3,3
1a0a1af2-999f-44e9-bd78-0916aa846060,Ariel Miller,,MALE,Marketing,None,01/07/2020,Python,03/09/2021,A,,72,0,0
f0ffd6b0-81ec-434f-8766-978e76737d16,Kyle Parks,,Male,HR,Masters,12/02/2021,Leadership,24/08/2023,Absent,69,,2,2
b443cda3-4b80-48c6-8e31-66c3541acd27,Melanie Brown,,Male,Marketing,Diploma,23/06/2021,Cloud Computing,08/08/2021,A,,,4,4
67f7aba4-0617-4c62-a243-b9ab2b0e817c,Jacqueline Hall,,Male,HR,Bachelors,09/10/2021,Communication,08/07/2022,No,0,0,4,4
aebe1524-1549-44d7-b0c4-6591b2d995fa,Aaron Miller,22,Male,Marketing,None,18/07/2022,Leadership,26/05/2024,Yes,35,0,0,0
5051b949-e6af-493c-b00f-8e852ea756a8,Stephanie Howard,45,Male,Sales,PhD,01/06/2021,Python,28/02/2022,Absent,,0,2,2
6aed2058-dc24-4a02-a86c-b3e002b5166d,Melissa Williams,36,FEMALE,Support,Masters,08/10/2020,Excel,28/02/2022,Present,0,,3,3
dce202f5-36ef-4201-9656-b5f91c6a16e0,Catherine Johns,,M,Support,PhD,25/12/2022,Python,09/03/2023,P,0,37,4,4
9e1d5748-e3fe-466b-a23b-3ed770adf7ed,Jeffrey Williams,,MALE,HR,PhD,22/06/2022,Communication,13/06/2023,Yes,31,91,5,5
b4456f0d-7164-49a2-83d6-0e1e19929767,Carl Larson,,M,Support,PhD,14/06/2024,Cloud Computing,20/04/2026,Absent,,,,
be3ff70d-b552-4386-9a96-ef37ee45a744,Holly Johnson,,Female,Engineering,Diploma,07/09/2020,Cloud Computing,26/11/2021,A,,,2,2
10d5d5b8-d448-470d-8041-47f5aa9af6c4,William Roberts,48,F,Marketing,PhD,24/03/2022,Cloud Computing,05/05/2022,A,,,0,0
b8ab8e09-c5da-4dcc-8dd7-0974f84716b7,Michael Riley,,Male,Marketing,Masters,07/02/2022,Python,11/06/2023,Present,0,66,2,2
f00c4cc5-2045-4d2d-9924-47394705ecba,Daniel Williams,22,F,Marketing,Bachelors,16/04/2020,Excel,27/07/2020,A,,74,2,2
4cc5b705-8af2-43bd-926f-28a9107d2387,Susan Moses,,Female,Marketing,PhD,07/09/2022,Python,27/09/2023,Present,46,,5,5
e4540286-9dd9-4646-9d89-2032e16874df,Joshua Reed,,M,Support,PhD,17/02/2023,Communication,27/01/2024,Present,0,0,3,3
912c4ca9-af9f-404b-9fb1-5849e8c80d96,Angel Hughes,29,MALE,Sales,None,03/05/2022,Cloud Computing,27/07/2022,A,0,0,4,4
7ca5013c-f6b8-46c2-a855-a90d0f2fea57,Laura Schneider,,Male,Sales,Masters,19/07/2020,Communication,06/10/2021,P,,0,4,4
e9fc5fb3-f162-41e0-adb0-6ad89239b3a0,Kimberly Jones,57,M,Support,Diploma,25/08/2023,Leadership,10/08/2025,Absent,0,,4,4
4344c269-7a3d-4b8e-b071-878cb795c127,Michael Allen,38,Male,Support,Bachelors,22/07/2023,Cloud Computing,18/11/2025,Absent,40,,5,5
ae22c5bb-b1c3-4cb3-845d-c624803e82de,Steve Robinson,34,MALE,Support,None,04/05/2024,Project Management,19/08/2025,A,0,37,2,2
4e879c62-49fa-455e-9928-c01191fd9b9d,Tracey Brooks,,Male,Marketing,None,30/11/2021,Communication,01/08/2023,P,50,,4,4
7da38784-6483-4ec2-80b6-2158054038d7,Peter Bradford,,Female,Finance,Diploma,07/03/2022,Communication,26/04/2023,Yes,40,,5,5
292254f9-37cc-4228-820f-8fa553fdd1f7,Sandra Jones,37,Male,Sales,Bachelors,09/02/2023,Python,06/01/2025,No,20,0,2,2
414e7cc1-5027-4ec2-a125-cb48fc411721,James Mitchell,,M,Marketing,Masters,27/01/2022,Python,07/09/2022,A,0,0,0,0
95055ac7-2f0b-4138-8138-aeea89887d52,Cody Valentine,,M,Engineering,PhD,04/03/2024,Python,02/09/2024,No,63,69,1,1
4ec66d97-38a8-4514-8a0e-0bc238059440,Brandon Smith,49,Female,Sales,Masters,15/07/2021,Leadership,07/03/2024,Present,0,,3,3
e520b332-a4a5-4bd6-8a32-8c889241e029,Sara Williams,,MALE,Support,Masters,15/07/2020,Communication,22/04/2021,A,,79,2,2
f585f440-c3a9-4532-a31f-fadd01703874,Susan Dixon,54,F,Finance,PhD,05/05/2022,Project Management,29/12/2022,A,,20,4,4
e7215e6c-e2eb-4222-a6c6-87460391ddc5,James Wallace,46,M,Sales,PhD,01/05/2022,Communication,23/12/2023,Yes,,0,2,2
48164644-01a9-4bd0-ad71-d8749dc3a0c6,Felicia Hester,,MALE,HR,Bachelors,03/06/2021,Communication,23/04/2022,A,54,,0,0
fefb5480-e05f-4184-8115-ae8e55867682,Rachel Daniels,,F,Finance,Masters,24/02/2024,Python,03/06/2026,Yes,,40,5,5
2fa227c3-dc57-44da-90ca-beebdb721b14,Kevin Watkins,47,FEMALE,Support,PhD,06/01/2023,Project Management,16/06/2025,A,,,,
0be29694-652e-4957-aae0-6f264fca946a,Ryan Barnes,,MALE,Sales,Masters,13/11/2023,Leadership,22/07/2025,Yes,0,0,3,3
b1b8106d-e27e-4a13-822b-2e42cc1e713d,Jacob Meyer,,FEMALE,Engineering,PhD,15/10/2021,Cloud Computing,25/03/2023,No,,0,0,0
769f3d26-fbb9-44ee-b641-f1fb417e5edc,Melissa Martinez,42,M,Sales,Masters,04/12/2020,Communication,30/01/2023,A,,47,3,3
5820ea4f-cd18-4ea5-9740-e77b1d522106,Courtney Walton,,Male,Marketing,Bachelors,19/01/2024,Communication,01/07/2024,No,0,0,5,5
b34efd5b-6e73-4276-b065-42ee2e519870,Annette Pope,,FEMALE,HR,Masters,26/04/2020,Python,10/08/2020,Present,0,29,1,1
e90f0aac-e82a-4245-9a42-22921149544e,Belinda Berry,32,Female,Sales,None,20/09/2021,Project Management,21/09/2023,P,,0,,
5db4eef0-afb7-4cd8-8118-3a0ab908b9f4,Jessica Mejia,,Male,Sales,None,03/06/2024,Cloud Computing,15/12/2024,Absent,36,0,,
